title,description,category,organization,location,time_commitment,latitude,longitude,tags,image_url,source_url,starts_at,ends_at,is_active
"Nancy
 Envie Lorraine, 40 ans d’économie circulaire et d’insertion sociale, fait un « Black Friday » vertueux","Depuis sa création en 1984, Envie s’est donné pour mission non seulement de réduire les déchets électroniques mais également, de donner une seconde chance aux personnes éloignées de l’emploi.

À travers son projet social, le réseau coopératif, pionnier de l’économie circulaire, comptant aujourd’hui 53 entreprises en France, accompagne chaque année des personnes en insertion dans un parcours de formation, de qualification et d’expérience professionnelle (70 % des salariés en parcours d’insertion chez Envie accèdent durablement à un emploi).

3 500 appareils électroménagers reconditionnés par an
L’entreprise Envie Lorraine, installée depuis 1991 rue Guibert-de-Pixérécourt, célèbre jusqu’au 30 novembre le 40e anniversaire du réseau en proposant une offre commerciale dans le but d’encourager les consommateurs à privilégier les produits reconditionnés et à adopter une consommation respectueuse de l’environnement de l’humain. « Nous avons décidé de proposer une remise de 30 € à partir de 149 € d’achat sur tout notre électroménager et sur la livraison », explique Mathieu Guyot, directeur adjoint d’Envie Lorraine.

La célébration du 40e anniversaire du réseau coïncide avec le Green Friday, programmé le 28 novembre, une initiative qui promeut la consommation responsable et solidaire en réponse à la frénésie consumériste du « Black Friday. »

PUBLICITÉ

Inspired by
Engagée dans l’insertion sociale par le retour à l’emploi de personnes exclues ou éloignées du monde du travail, Envie Lorraine propose une alternative à l’achat d’appareils neufs, en rénovant du matériel électroménager qui est ensuite vendu dans son magasin, 7 rue Guilbert-de-Pixérécourt. « Nous employons sur le site de Nancy 30 salariés dont 18 qui suivent un parcours de retour à l’emploi sur deux ans », souligne Mathieu Guyot.

« Chaque année, nous réparons et revendons 3 500 équipements électroménagers qui ont d’abord été collectés, triés et prétestés par notre site Envie 2E à Toul. Les équipements auxquels nous avons donné une deuxième vie sont revendus à un tarif en moyenne 50 % inférieur à celui du neuf et bénéficient d’une garantie. Nous sommes capables de réparer 90 % des machines à laver, sèche-linge, réfrigérateurs, congélateurs, cuisinières qui nous sont envoyées. »

Dépannage à domicile
L’évolution de la société vers un comportement plus écoresponsable a incité Envie Lorraine à développer en 2016 l’activité dépannage à domicile et en atelier, permettant à tout un chacun de prolonger la vie de sa machine à laver ou tout autre matériel électroménager usagé acheté chez Envie ou ailleurs, dans une enseigne traditionnelle. Depuis décembre 2022, l’entreprise est même labellisée « Bonus Réparation ». Ce label est prévu par la loi antigaspillage pour une économie circulaire (AGEC) et permet aux clients d’obtenir une déduction sur sa facture pouvant aller jusqu’à 50 euros en fonction du type d’appareil.

Selon Mathieu Guyot, après le boum du marché de l’occasion constaté à la sortie de la crise covid, l’activité du réemploi est restée soutenue. La preuve, Envie Lorraine s’est associée à d’autres acteurs de l’insertion et de l’écologie, La Fabrique et De Laine en Rêves, pour ouvrir un nouveau magasin à Toul : Réstore. « On y vend de l’électroménager rénové, des mobiliers recyclés et des produits de literie écologique fabriqués en laine de mouton. »",ecologiser,,"rue Guibert-de-Pixérécourt, Nancy",,48.6921,6.1844,Ecologiser,https://images.unsplash.com/photo-1542601906990-b4d3fb778b09?w=1200&q=80,,,,1
"Nancy
 Recréer l’ambiance de Poudlard, la recette magique de la Wonderland school pour apprendre l’anglais aux enfants","Avec sa cape en velours vert, elle apparaît à sa porte de son école comme la douce symbiose entre Minerva Mc Gonagall et Pomona Chourave, deux professeures emblématiques de Poudlard, l’école des sorciers d’Harry Potter dans laquelle chaque enfant ou presque a eu envie d’aller apprendre.

L’aventure commence par une lettre envoyée par la professeure Dominika Lovichi au domicile de chaque futur élève âgé de 4 à 12 ans, pour formuler une invitation nominative à se présenter à la première séance, dans son antre du 46 rue Stanislas où elle a installé sa Wonderland school of english. « En uniforme d’apprenti magicien pourquoi pas si ça leur plaît ! » précise l’enseignante.

Sur le mur face à l’entrée sont encadrés les blasons des quatre maisons que la professeure a imaginées en écho à la saga de l’auteure britannique J.K. Rowling. The Sparrowhawk, the Melliflora, the Rosewood et the Hammersmith houses, soit les maisons des éperviers, des renards, des abeilles et des ours blancs ont aussi chacune leur devise à retenir. « La première fois qu’un enfant vient, on détermine la maison qu’il va intégrer, je lui remets alors un porte vues dans lequel il garde ses productions. La première consiste à imaginer leur créature magique. »



À cette étape, les enfants ont déjà emmagasiné du vocabulaire sur les animaux, les couleurs, les parties du corps… Celui des émotions, Dominika Lovichi, l’aborde à travers la préparation de potions et la conjugaison des verbes irréguliers, les élèves la retienne en les employant pour jeter des sorts. « On s’approprie mieux une langue quand on joue avec et qu’on l’incarne de manière parfois théâtrale et quand on la ressent aussi, c’est pourquoi j’introduis au moins un élément sensoriel dans les séances pour engager aussi la mémoire du corps dans l’apprentissage. »

Économie parallèle
« L’idée m’est venue d’une question posée sur les réseaux sociaux à propos du costume dans lequel on rêverait de travailler, j’avais vécu les épopées d’Harry Potter à fond avec mes deux filles… » Puis lui est venue celle de créer un système de points à cumuler par maison pour mettre la plus dotée à l’honneur lors d’une fête de fin d’année, « ça c’est pour cultiver l’esprit collectif ». Et pour encourager l’effort individuel, elle a inventé une économie parallèle, avec des pièces de papier plastifiées qui récompensent les bonnes actions et permettent ensuite de s’offrir un petit plaisir dans son « magasin », une alcôve remplie de livres, jeux et figurines liés à la saga, bientôt adaptée en série.

Derrière l’aspect ludique des séances se cache une réelle structuration des contenus pédagogiques qui permet par exemple à l’enfant de savoir formuler des phrases complètes avec sujet, verbe, complément et adjectif en cinq à six semaines.   Photo Claire Fiorletta
Derrière l’aspect ludique des séances se cache une réelle structuration des contenus pédagogiques qui permet par exemple à l’enfant de savoir formuler des phrases complètes avec sujet, verbe, complément et adjectif en cinq à six semaines.   Photo Claire Fiorletta

« Derrière, il y a un programme avec des objectifs dont les enfants ne prennent souvent pas conscience mais dont je fais état aux parents chaque semaine » rassure cette fille de Polonais émigrés à New York qui a vécu une partie sa tendre enfance et de sa préadolescence en France avant d’y revenir adulte dans l’ouest d’abord puis à Nancy où la magie opère auprès des petits les mardis et mercredis depuis cet été.",formation,,46 rue Stanislas,,48.6921,6.1844,Se former,https://images.unsplash.com/photo-1523240795612-9a054b0db644?w=1200&q=80,,,,1
Bouge ton coq lance et accompagne des épiceries participatives,"

Lorsque l’on évoque la ruralité, les termes comme « désertification » ou « France périphérique » sont très souvent convoqués. Mais dans la bouche des acteurs du monde rural, ce sont plutôt les mots « impact », « engagement » et « participation » qui émergent.  
A lire aussi
Prairial, cinquante ans de bio et d'indépendance
À La Capelière, on phosphore sur l’avenir de la Camargue

En 2020, les frères Christophe et Emmanuel Brochot, deux entrepreneurs quinquagénaires et originaires d’Auvergne, font le constat que leur village se dépeuple et perd de sa vitalité. Ils créent alors l’association Bouge ton coq pour tenter de contrer le phénomène. Un nom qui invite à se mobiliser.  
Économie sociale et solidaire 

Aymard de la Guillonnière est responsable de l’opération épicerie de Bouge ton coq : « On essaye de repérer les choses qui fonctionnent dans les villages, des solutions qui nous semblent pertinentes et de les passer à une échelle la plus large possible. » Ce qui marche quelque part, peut marcher partout. 

Aymard a rejoint l’aventure en septembre 2021, quand Bouge ton coq était encore une toute petite structure de trois personnes. Aujourd'hui, les douze salariés ont lancé un appel à projets dans toute la France. Il poursuit : « On arrive avec des solutions “clés en main”, des projets simples qui ne nécessitent pas de discuter pendant six mois. » 

Pour revitaliser les campagnes, l’association se concentre sur deux fronts : le commerce (en finançant la création d’épiceries participatives) et la santé (en finançant l’installation de nouvelles maisons médicales).  

Le volet santé de l’association a vu un premier cabinet fixe ouvrir en novembre et être inauguré en février à Ajain, dans la Creuse. Une cinquantaine de médecins remplaçants se relayent chacun dix jours par an.  Bouge ton Coq travaille pour généraliser le modèle à l’échelle nationale.  

Pour le volet épicerie, Bouge ton coq ne part pas de zéro. L’association s'appuie sur le réseau « Monépi » et ses épiceries participatives déjà présentes un peu partout. Bouge ton coq vient alors financer et accompagner la création de nouveaux épis.  
PUBLICITÉ
Trouver les partenaires et susciter l’engagement 

Car ce que propose surtout Bouge ton coq, c'est d’avoir un pied dans la campagne et un pied chez les financiers. De ce côté, l'association, qui est répertoriée sur le site gouvernemental Aide et Territoire, cherche à être un interlocuteur national en attirant dons et investissements pour la ruralité : « On va chercher des fonds auprès du grand public via des dons et des micro-dons mais aussi auprès de mécènes et des pouvoirs publics. » 

L’association a fait parler d’elle dernièrement avec son appel à projet national. Appel qui s’adresse à tous les acteurs de la vie des villages : élus, associations déjà constituées et particuliers porteurs de projets dans les communes rurales de moins de 3500 habitants sans commerce. « Une épicerie participative ressemble à toutes les autres épiceries. Sauf qu’au lieu d’avoir un salarié derrière un comptoir, vous avez des bénévoles qui se relayent, qui se connaissent. » Finalement « la solution repose sur les citoyens », résume le responsable du projet

Aymard, lui, doit se déplacer pour mobiliser, informer et « recruter » des adhérents chez les locaux. Car le voilà, le nerf de la guerre : trouver les bénévoles qui donneront de leur temps (quelques heures par mois) pour faire tourner la boutique.  
Villages d’épiciers 

À Landremont (entre Dieulouard et Pont-à-Mousson), l’initiative a pris forme et un an après les premières réunions publiques, Le Caveau a trouvé son rythme. 

Avant Monépi et Bouge ton coq, un tissu associatif existait déjà (notamment avec l’association Familles rurales). Le village d’à peine 150 habitants est entouré de producteurs paysans (maraîchers, laitiers). Lorsque les premières réunions d'informations ont eu lieu en avril 2022, le village était emballé. Certains habitants se sont engagés pour organiser les plannings, trouver un local et des fournisseurs. Bouge ton coq a donné des moyens, Monépi a créé un outil numérique dédié.

Le département de Meurthe-et-Moselle a été un des premiers à soutenir l’initiative. Pas un hasard si l’association se montre ambitieuse et espère y ouvrir jusqu'à dix épiceries. L’appel s’est clos le 28 février dernier et devrait faire émerger une centaine de nouvelles pousses sur tout le territoire.  ",entreprendre,,A préciser,,48.6921,6.1844,Entreprendre,https://images.unsplash.com/photo-1556761175-5973dc0f32e7?w=1200&q=80,,,,1
Maison du Vélo du Grand Nancy,,ecologiser,,"Nancy, ",,48.6921,6.1844,Ecologiser,https://images.unsplash.com/photo-1542601906990-b4d3fb778b09?w=1200&q=80,,,,1
Grand Est : suivez une formation continue ou par apprentissage avec le réseau des GRETA-CFA de Lorraine,"« Près de chez vous, il y a forcément un centre au sein du réseau des GRETA-CFA de Lorraine qui peut répondre à une demande de formation », résume, à l’attention des futurs candidats, Stéphane Perron, conseiller du recteur de l’Académie de Nancy-Metz, également délégué de région académique adjoint à la formation professionnelle initiale et continue.

Le réseau des GRETA-CFA de Lorraine, qui regroupe les établissements publics locaux d’enseignement, organise notamment des formations pour adultes dans pratiquement tous les domaines professionnels.

Au total, dix-huit secteurs d’activité (langues, bâtiments, industrie, sécurité, hôtellerie-restauration-tourisme, logistique, tertiaire…) sont représentés au sein du réseau de l’organisme de formation.

Deux voies possibles : apprentissage et formation continue
Pour celles et ceux qui sont sortis du système scolaire classique (formation initiale), et qui souhaitent se former, deux voies sont possibles :

La formation par apprentissage
et la formation continue
Les GRETA sont aussi des CFA (Centre de formation d'apprentis) qui maillent l'ensemble du territoire. Ils s'appuient sur les lycées professionnels existants, ce qui nous permet de proposer des formations professionnelles partout, avec des personnels hautement qualifiés.

Stéphane Perron
Conseiller du recteur de l'Académie de Nancy-Metz
Le réseau des Greta de Lorraine est composé de cinq Greta qui couvrent l’ensemble du territoire :

Greta Lorraine Centre (Nancy)
Greta Lorraine Est (Sarreguemines)
Greta Lorraine Nord (Metz)
Greta Lorraine Ouest (Bar-le-Duc)
Greta Lorraine Sud (Remiremont)
Le GIP - Greta Lorraine
Le réseau des GRETA-CFA de Lorraine est composé de cinq Greta : GRETA-CFA Lorraine Centre (Nancy), GRETA-CFA Lorraine Est (Sarreguemines), GRETA-CFA Lorraine Nord (Metz), GRETA-CFA Lorraine Ouest (Bar-le-Duc), et enfin, GRETA-CFA Lorraine Sud (Remiremont). (©Greta Lorraine)
Première voie : la formation par apprentissage
Ouvert aux jeunes de 16 à 29 ans (révolus), le contrat d’apprentissage est un contrat de travail.

À la différence de la formation initiale, l’apprenti est salarié. « Mais il est salarié pour apprendre, note le conseiller du recteur de l’Académie de Nancy-Metz. Donc il passe la moitié de son temps chez son employeur et l’autre moitié en centre de formation. »

Les cours se déroulent soit dans des locaux spécifiques, soit dans un lycée. « L’élève, pour ce qui est de la formation initiale scolaire classique, et l’apprenti vont passer le même diplôme (CAP, Bac pro, BTS…). Le référentiel est le même ».

« Nous sommes l’un des plus gros opérateurs d’apprentissage de la Région, puisque dans l’Académie de Nancy-Metz, un apprenti sur cinq est inscrit dans un CFA de l’Éducation nationale », atteste Stéphane Perron.

Stéphane Perron
Stéphane Perron, conseiller du recteur de l’Académie de Nancy-Metz, est également délégué de région académique adjoint à la formation professionnelle initiale et continue. (©Greta Lorraine)
L’apprentissage est également une solution pour répondre aux besoins en main-d’œuvre des entreprises. Le GRETA-CFA a récemment répondu à un besoin identifié à Stenay, petite commune de la Meuse. Un territoire très excentré, au nord-ouest de l’Académie de Nancy-Metz.

« Là-bas, on a des petites entreprises industrielles qui avaient de gros besoins de formation en maintenance », relate Stéphane Perron. Le GRETA-CFA y a donc ouvert un BTS maintenance industrielle. « Sept apprentis ont fait leur rentrée cette année. On a fait la même chose à Thaon-les-Vosges (Vosges), mais cette fois dans l’industrie textile. »

Deuxième voie : la formation continue
En formation continue, les apprenants sont des stagiaires. « Cela peut être tout au long de la vie, indique Stéphane Perron. On s’adresse à un public adulte, qui n’est plus dans un cursus de formation initiale. On apporte aux stagiaires les compétences dont ils ont besoin. »

Le GRETA-CFA délivre des titres professionnels, des certifications ou des attestations de compétences. Plusieurs types de public sont concernés :

Les demandeurs d’emploi
Les salariés en reconversion professionnelle
Des salariés en poste
Lorsque les entreprises développent une nouvelle façon de travailler, les salariés en poste ont besoin de formation. Cela peut aussi concerner des particuliers, en mobilisant leur Compte personnel de formation (CPF) auprès du GRETA-CFA. On a cette capacité dans le réseau à proposer du sur-mesure.

Stéphane Perron
L’organisme de formation est également un très gros opérateur pour Pôle emploi, « qui peut avoir besoin pour un demandeur d’emploi d’un complément de formation ». 

D’autant que dans les modalités d’organisation, le réseau des GRETA-CFA de Lorraine offre de la souplesse. La formation peut être réalisée en dehors du temps de travail, le soir ou le samedi matin, en présentiel mais aussi à distance, pour un parcours optimisé. « On est vraiment adaptable », conclut Stéphane Perron.

Le réseau des GRETA-CFA est composé de cinq GRETA-CFA :
Greta Lorraine Centre (Nancy) : Tél : 03 83 30 87 00",formation,,Greta Nancy,,48.6921,6.1844,Se former,https://images.unsplash.com/photo-1523240795612-9a054b0db644?w=1200&q=80,,,,1
"Charline Didrat, lauréate d'un concours national : ""montrer aux femmes qu'elles peuvent entreprendre""","Charline Didrat a fondé sa société Jimily à la fin de l'année 2024 : elle commercialise des box, prêtes à l'emploi pour organiser, les anniversaires de vos enfants. ""Vous avez les cartons d'invitations, la décoration, la vaisselle jetable, une activité clé en main, des petites cadeaux pour les invités…"" détaille Charline Didrat, qui s'est inspirée de sa propre expérience de maman de deux petites filles pour mettre au point son concept censé simplifier la vie des parents. ""Il faut savoir que préparer un anniversaire à la maison pour des parents peut prendre entre 5 et 10h. C'est donc une grosse charge : trouver de la déco, chercher des idées d'activités… L'idée, c'est de faire gagner ce temps aux parents.""

Passer la publicitéPublicité
Revenir avant la publicité
Projets à impact
Son idée lui a valu d'être désignée lauréate pour la Meurthe-et-Moselle du concours des ""101 femmes entrepreneures"", initié par le ministère chargé de l'Égalité entre les femmes et les hommes et de la Lutte contre les discriminations. Les 17 et 18 juin dernier, Charline Didrat était donc à Paris pour deux jours de rencontres et d'atelier avec les autres lauréates, mais aussi une réception à Matignon avec le Premier ministre François Bayrou lui-même.

""Il s'agit de faire rayonner l'entrepreneuriat féminin, montrer aux femmes qu'elles peuvent entreprendre et qu'elles ne sont pas seules pour le faire. Il y a de nombreux dispositifs qui nous accompagnent, tel que le Cap Créa qui un regroupement d'acteurs dédié à la création des entreprises."" Car il existe, encore aujourd'hui, des obstacles pour les femmes qui voudraient se lancer.  ""Des stéréotypes restent ancrés, mais on voit que les choses évoluent"", note la créatrice de Jimily qui se félicite de constater que les femmes entreprennent sur ""des projets à impact, qui leur tiennent à cœur. C'est important pour notre société.""",entreprendre,,"Nancy, ",,48.6921,6.1844,Entreprendre,https://images.unsplash.com/photo-1556761175-5973dc0f32e7?w=1200&q=80,,,,1
"L’association « Nos combats, nos héros » recherche des bénévoles et des mécènes","L'Est Républicain - 23 juin 2025 à 21:32   |  
David Gourdot est responsable de l’antenne Lorraine de l’association « Nos Combats, Nos Héros » depuis le 1 er  juin.
David Gourdot est responsable de l’antenne Lorraine de l’association « Nos Combats, Nos Héros » depuis le 1 er  juin.
Ancien soigneur animalier, sensible à la cause animale, il veut aujourd’hui s’engager dans un domaine qui le touche profondément : les enfants malades.

C’est en regardant une vidéo sur Tik Tok, que David Gourdot a eu envie de créer une antenne, en Lorraine de l’association « Nos Combats, Nos Héros ».

Bientôt une chorale
Créée au niveau national en 2018, l’association agit au service des enfants malades, ou en situation de handicap. Active dans 25 départements, elle fonctionne sans aide de l’état et repose entièrement sur les dons, partenariats, et le travail de ses bénévoles.

Depuis sa création, elle a déjà permis d’accompagner 2 686 familles, avec 85 bénévoles engagés au quotidien.


Les missions principales de l’association consistent à accompagner les familles (MDPH, soins, aménagements…), d’organiser des événements festifs et culturels pour les enfants (rencontres, voyages, cadeaux…), distribution de cadeaux (anniversaires, Noël, Pâques…), animations avec mascottes…

David est le responsable de l’antenne Lorraine, depuis le 1er  juin.

« Je suis parrain pour cette belle cause depuis peu. Comme je chante, j’envisage de monter un projet lié à la musique, une chorale, qui permettrait aux enfants de pouvoir s’évader. Je suis en pleine formation actuellement, afin de pouvoir aider aussi sur tout ce qui est administratif. »

L’association « Nos Combats, Nos Héros » a besoin de bénévoles, mais aussi de partenaires, de mécènes, de collectivités, entreprises, médias, pour les soutenir.

Pour rejoindre l’aventure en Lorraine, contacter noscombatsnosheros54@gmail.com ou David Gourdot au 07.63.23.45.77",benevolat,,A préciser,,48.6921,6.1844,Bénévolat,https://images.unsplash.com/photo-1559027615-cd4628902d4a?w=1200&q=80,,,,1
"A Nancy, l'association Les Frigos Solidaires recherche des commerçants partenaires","C'est un nouvel appel à la solidarité lancé par jour de grand froid pour apporter une aide à ceux qui ont du mal à remplir leurs frigos. Des commerçants partenaires de leurs actions envers les plus précaires, voilà ce que recherchent les trois jeunes femmes qui font vivre l'association Frigos solidaires Nancy.

Le principe : un ou plusieurs commerçants gèrent un frigo en l'alimentant avec des produits frais invendus mais pas de plats préparés pour éviter les problèmes sanitaires.

Il existe pour l'instant trois frigos solidaires à Nancy :

Au marché central, le dernier en date
Devant le restaurant Le Vestiaire en veille ville
Devant la boulangerie Dell'essa dans le quartier Santifontaine.
Le frigo solidaire du marché central à Nancy.
Le frigo solidaire du marché central à Nancy. • © Léa Viry
15 frigos déjà financés 
Jusqu'à présent nous devions passer par des cagnottes en ligne pour financer les frigos, cette fois les démarches seront simplifiées
Léa Viry, Les Frigos Solidaires Nancy
L'association gérée par des étudiantes bénévoles vient de signer un partenariat avec la métropole du Grand Nancy. Quinze frigos vont pouvoir être financés jusqu'en 2026.

""C'est une grande avancée, jusqu'à présent, nous devions passer par des cagnottes en ligne pour financer les frigos, cette fois les démarches seront simplifiées, il ne nous manque plus que des commerçants motivés pour rejoindre l'aventure"", s'enthousiasme Léa Viry, une des bénévoles de l'association Frigos solidaires Nancy.

Pour rester en phase avec leurs valeurs, les bénévoles recherchent plus spécifiquement des magasins ou restaurant bio, des cantines solidaires, ou des adeptes de circuit court.

Les bénévoles espèrent pouvoir installer quatre frigos dés 2023.

Contact commerçants : lesfrigossolidairesnancy@gmail.com.",benevolat,,A préciser,,48.6921,6.1844,Bénévolat,https://images.unsplash.com/photo-1559027615-cd4628902d4a?w=1200&q=80,,,,1
Décrochage scolaire : l’association C’Possible cherche des bénévoles,"Une bonne idée a toujours besoin de bras.

Fondée en 2008, par François Vachey, C’Possible , « une association loi 1901, sans but lucratif, conventionnée par le ministère de l’Éducation nationale » présidée aujourd’hui par Philippe Varin , ancien patron de PSA, Suez et Areva, par ailleurs président du Forum mondial des matériaux créée il y a dix ans à Nancy, recherche actuellement des bénévoles.

C’Possible est engagée dans l’accompagnement d’élèves de lycées professionnels et technologiques. Sans soutien pour la jeunesse, elle ne peut pas agir.

Transmission
Denis Heftre, délégué régional Grand Est de C’Possible, explique : « Jamais notre pays n’a autant eu besoin de lien entre les professionnels, les formateurs et les jeunes. La transmission entre les générations est de plus en plus urgente. D’où notre renouvellement d’appel à bénévoles. Il faut mobiliser les énergies autour d’un projet sociétal et économique. »

Opération dératisation dans les égouts de Besançon

Il ajoute : « Qui recherchons-nous comme bénévoles ? Des salariés, des anciens salariés. Des cadres, des cadres supérieurs. Des opérateurs. Nous avons besoin de toutes les personnes qui ont envie de transmettre quelque chose à des jeunes. Aujourd’hui, nous sommes présents dans plusieurs établissements : les deux lycées professionnels de Toul, La Tournelle de Pont-Saint-Vincent , le lycée Marie-Marvingt de Tomblaine et Reiser à Longwy. Et nous avons des contacts à Héré à Laxou. »

Association C’Possible : contact@cpossible-asso.fr",benevolat,,A préciser,,48.6921,6.1844,Bénévolat,https://images.unsplash.com/photo-1559027615-cd4628902d4a?w=1200&q=80,,,,1
L’association des porte-drapeaux à la recherche de jeunes bénévoles,"L'Est Républicain - 19 nov. 2023 à 11:14 | mis à jour le 19 nov. 2023 à 11:21 - Temps de lecture : 1 min
Gérard Billand un président engagé et dynamique
Gérard Billand un président engagé et dynamique
Vendredi 17 novembre, au mess Haxo de Nancy, a eu lieu l’assemblée générale de l’association des porte-drapeaux de Nancy et sa région.

Avant de dérouler l’ordre du jour de cette 77e assemblée, le président Gérard Billand a fait respecter une minute de silence en mémoire des disparus des années 2022 et 2023.

Après ce moment de recueillement, il a eu le plaisir d’accueillir une cinquantaine d’adhérents et leurs familles, sur les 84 répertoriés à ce jour, dont 13 femmes.

90 cérémonies chaque année
Fidèles à leur devise « Honneur et patrie », les porte-drapeaux sont la mémoire de la France qui doit être transmise. L’âge avançant (deux adhérents ont plus de 90 ans, neuf ont 84 et 85 ans), il est urgent pour eux de recruter de jeunes bénévoles auprès des trois de moins de 16 ans qui composent les effectifs.

Gérard Billand a remercié également « celles et ceux qui participent, avec constance, aux 90 cérémonies annuelles dans un bel esprit de solidarité et de camaraderie ».

Deux nouveaux monuments
La médaille d’argent est décernée à Joël Hennuyer, les médailles d’or sont remises à André Froment et Thierry Jambois.

Au chapitre des nouveautés un monument de la déportation sera inauguré en 2024 au parc Charles-III et un autre en 2025, dédié à la Shoah, et dont l’emplacement n’est pas encore connu.

En fin de réunion, les autorités civiles et militaires ont félicité chaleureusement tous ces bénévoles en les encourageant et remerciant pour leur engagement.",benevolat,,A préciser,,48.6921,6.1844,Bénévolat,https://images.unsplash.com/photo-1559027615-cd4628902d4a?w=1200&q=80,,,,1
Donner son sang,,benevolat,,A préciser,,48.6921,6.1844,Bénévolat,https://images.unsplash.com/photo-1559027615-cd4628902d4a?w=1200&q=80,,,,1
"Gobelets, mégots, masques : des pratiques plus écolos en plein développement","Il est né le divin enfant ! Le 19 mars, ce n’était pas une AG comme les autres pour Echogestes. La soirée a vu naître officiellement la petite sœur d’Echogestes, la société coopérative d’intérêt collectif (SCIC) EchoRecycle. Une étape clé dans la vie de ces bénévoles ultra-engagés et qui laisse son président Dominique Sacco, aux anges.

L’association Echogestes mène depuis 2018 de nombreuses actions écoresponsables de nettoyage, de réparation ou réduction des déchets. Pendant la pandémie de Covid-19 , alors que les masques usagés s’entassaient dans nos poubelles, Echogestes s’était donné pour mission d’en collecter un maximum vers des centres de recyclages adéquats. Un succès. L’activité perdure avec le CHRU de Brabois, un de leurs partenaires.

Le bureau de l’association Echogestes est constitué Jean Goepfer, Jean-Marc Desert Samuel Fontaine et Dominique Sacco, le président. Photo Thomas Baudoin
Le bureau de l’association Echogestes est constitué Jean Goepfer, Jean-Marc Desert Samuel Fontaine et Dominique Sacco, le président. Photo Thomas Baudoin

Pourquoi cette nouvelle entité ?
La SCIC reprend une partie des activités d’Echogestes à savoir la collecte des masques, le ramassage des mégots et le lavage de gobelets. Tandis que les repair cafés seront toujours organisés par l’association.

Après 4 ans d’existence, les clients d’Echogestes deviennent davantage exigeants sur la qualité des services proposés par l’association. « Plus question de rendre ne serait-ce qu’un gobelet mal lavé pour un festival », sourit Dominique Sacco.

La création d’EchoRecycle va permettre à certains bénévoles de se professionnaliser, mais aussi d’aller chercher de nouveaux partenariats. Un des objectifs de la SCIC est notamment de laver les gobelets au Zénith lors de Nancy Open Air. L’association sait faire, elle a déjà assuré cette mission à L’Autre Canal lors du festival Bon Moment.

Transparence à tous les étages
La nouvelle structure s’accompagne d’une gouvernance quelque peu différente : « Une gouvernance partagée et un partage de la valeur » résume Dominique Sacco. C’est la particularité d’une SCIC : une structure privée d’intérêt public qui implique tous ses associés.

Avec ce fonctionnement « le salarié, même en insertion, fait partie de la gouvernance et peut connaître le prix de toute la chaîne en toute transparence », détaille le président.",ecologiser,,A préciser,,48.6921,6.1844,Ecologiser,https://images.unsplash.com/photo-1542601906990-b4d3fb778b09?w=1200&q=80,,,,1
La Ville de Nancy offre des cours de danse gratuits : voici comment en profiter,"Par Amandine Mehl
Publié le 25 juil. 2022 à 18h17
Avis aux amateurs de danse et à ceux qui ont le rythme dans la peau ! Jusqu’au 28 août 2022, la Ville de Nancy offre des cours de danse, en plein cœur du parc de la Pépinière. 

Des cours accessibles à toutes et à tous puisque gratuits.

À lire aussi

Fortes chaleurs. Voici les lieux où se rafraîchir à Nancy
Rock, salsa, tango, classique…
Si vous souhaitez faire de la danse, mais ne savez toujours pas quel style vous correspond le mieux, ces cours d’initiation pourront certainement vous aider à y voir plus clair. Voici le détail : 

Thé dansant avec Chantanime : les lundis, mercredis et vendredis de 14h30 à 18h30 (sauf le lundi 1er août, le mercredi 3 août et le vendredi 5 août).
Danses de couple avec 3 et 4 : les mardis de 19h à 22h
Tango argentin avec Plaisir Tango : les mercredis et samedi 6 août de 19h à 22h
Salsa, Bachata, Kizomba avec Cap Danse : les jeudis de 19h à 22h
Danses de société avec Cap Danse : les vendredis de 19h à 22h
Rock, Swing, West coast avec Cap Danse : les dimanches et samedi 20 août de 19h à 22h
Danses folkloriques avec Folk en Boeuf : les samedis 30 juillet, 13 et 27 août de 19h à 22h
Tango argentin avec Cap Danse : les dimanches 31 juillet et 28 août de 15h à 18h
Danse contemporaine avec le CCN – Ballet de Lorraine : mardi 23 août et jeudi 25 août de 17h à 18h30
De quoi vous transformer en grands maîtres des pistes…",formation,,Parc de la Pépinière,,48.6921,6.1844,Se former,https://images.unsplash.com/photo-1523240795612-9a054b0db644?w=1200&q=80,,,,1
